# STN;YYYYMMDD;RH
316;20210116;     
316;20210117;     
316;20210118;     
316;20210119;     
316;20210120;     
316;20210121;     
316;20210122;     
316;20210123;     
316;20210124;     
316;20210125;     
316;20210126;     
316;20210127;     
316;20210128;     
316;20210129;     
316;20210130;     
316;20210131;     
316;20210201;     
316;20210202;     
316;20210203;     
316;20210204;     
316;20210205;     
316;20210206;     
316;20210207;     
316;20210208;     
316;20210209;     
316;20210210;     
316;20210211;     
316;20210212;     
316;20210213;     
316;20210214;     
316;20210215;     
316;20210216;     
316;20210217;     
316;20210218;     
316;20210219;     
316;20210220;     
316;20210221;     
316;20210222;     
316;20210223;     
316;20210224;     
316;20210225;     
316;20210226;     
316;20210227;     
316;20210228;     
316;20210301;     
316;20210302;     
316;20210303;     
316;20210304;     
316;20210305;     
316;20210306;     
316;20210307;     
316;20210308;     
316;20210309;     
316;20210310;     
316;20210311;     
316;20210312;     
316;20210313;     
316;20210314;     
316;20210315;     
316;20210316;     
316;20210317;     
316;20210318;     
316;20210319;     
316;20210320;     
316;20210321;     
316;20210322;     
316;20210323;     
316;20210324;     
316;20210325;     
316;20210326;     
316;20210327;     
316;20210328;     
316;20210329;     
316;20210330;     
316;20210331;     
316;20210401;     
316;20210402;     
316;20210403;     
316;20210404;     
316;20210405;     
316;20210406;     
316;20210407;     
316;20210408;     
316;20210409;     
316;20210410;     
316;20210411;     
316;20210412;     
316;20210413;     
316;20210414;     
316;20210415;     
316;20210416;     
316;20210417;     
316;20210418;     
316;20210419;     
316;20210420;     
316;20210421;     
316;20210422;     
316;20210423;     
316;20210424;     
316;20210425;     
316;20210426;     
316;20210427;     
316;20210428;     
316;20210429;     
316;20210430;     
316;20210501;     
316;20210502;     
316;20210503;     
316;20210504;     
316;20210505;     
316;20210506;     
316;20210507;     
316;20210508;     
316;20210509;     
316;20210510;     
316;20210511;     
316;20210512;     
316;20210513;     
316;20210514;     
316;20210515;     
316;20210516;     
316;20210517;     
316;20210518;     
316;20210519;     
316;20210520;     
316;20210521;     
316;20210522;     
316;20210523;     
316;20210524;     
316;20210525;     
316;20210526;     
316;20210527;     
316;20210528;     
316;20210529;     
316;20210530;     
316;20210531;     
316;20210601;     
316;20210602;     
316;20210603;     
316;20210604;     
316;20210605;     
316;20210606;     
316;20210607;     
316;20210608;     
316;20210609;     
316;20210610;     
316;20210611;     
316;20210612;     
316;20210613;     
316;20210614;     
316;20210615;     
316;20210616;     
316;20210617;     
316;20210618;     
316;20210619;     
316;20210620;     
316;20210621;     
316;20210622;     
316;20210623;     
316;20210624;     
316;20210625;     
316;20210626;     
316;20210627;     
316;20210628;     
316;20210629;     
316;20210630;     
316;20210701;     
316;20210702;     
316;20210703;     
316;20210704;     
316;20210705;     
316;20210706;     
316;20210707;     
316;20210708;     
316;20210709;     
316;20210710;     
316;20210711;     
316;20210712;     
316;20210713;     
316;20210714;     
316;20210715;     
316;20210716;     
316;20210717;     
316;20210718;     
316;20210719;     
316;20210720;     
316;20210721;     
316;20210722;     
316;20210723;     
316;20210724;     
316;20210725;     
316;20210726;     
316;20210727;     
316;20210728;     
316;20210729;     
316;20210730;     
316;20210731;     
316;20210801;     
316;20210802;     
316;20210803;     
316;20210804;     
316;20210805;     
316;20210806;     
316;20210807;     
316;20210808;     
316;20210809;     
316;20210810;     
316;20210811;     
316;20210812;     
316;20210813;     
316;20210814;     
316;20210815;     
316;20210816;     
316;20210817;     
316;20210818;     
316;20210819;     
316;20210820;     
316;20210821;     
316;20210822;     
316;20210823;     
316;20210824;     
316;20210825;     
316;20210826;     
316;20210827;     
316;20210828;     
316;20210829;     
316;20210830;     
316;20210831;     
316;20210901;     
316;20210902;     
316;20210903;     
316;20210904;     
316;20210905;     
316;20210906;     
316;20210907;     
316;20210908;     
316;20210909;     
316;20210910;     
316;20210911;     
316;20210912;     
316;20210913;     
316;20210914;     
316;20210915;     
316;20210916;     
316;20210917;     
316;20210918;     
316;20210919;     
316;20210920;     
316;20210921;     
316;20210922;     
316;20210923;     
316;20210924;     
316;20210925;     
316;20210926;     
316;20210927;     
316;20210928;     
316;20210929;     
316;20210930;     
316;20211001;     
316;20211002;     
316;20211003;     
316;20211004;     
316;20211005;     
316;20211006;     
316;20211007;     
316;20211008;     
316;20211009;     
316;20211010;     
316;20211011;     
316;20211012;     
316;20211013;     
316;20211014;     
316;20211015;     
316;20211016;     
316;20211017;     
316;20211018;     
316;20211019;     
316;20211020;     
316;20211021;     
316;20211022;     
316;20211023;     
316;20211024;     
316;20211025;     
316;20211026;     
316;20211027;     
316;20211028;     
316;20211029;     
316;20211030;     
316;20211031;     
316;20211101;     
316;20211102;     
316;20211103;     
316;20211104;     
316;20211105;     
316;20211106;     
316;20211107;     
316;20211108;     
316;20211109;     
316;20211110;     
316;20211111;     
316;20211112;     
316;20211113;     
316;20211114;     
316;20211115;     
316;20211116;     
316;20211117;     
316;20211118;     
316;20211119;     
316;20211120;     
316;20211121;     
316;20211122;     
316;20211123;     
316;20211124;     
316;20211125;     
316;20211126;     
316;20211127;     
316;20211128;     
316;20211129;     
316;20211130;     
316;20211201;     
316;20211202;     
316;20211203;     
316;20211204;     
316;20211205;     
316;20211206;     
316;20211207;     
316;20211208;     
316;20211209;     
316;20211210;     
316;20211211;     
316;20211212;     
316;20211213;     
316;20211214;     
316;20211215;     
316;20211216;     
316;20211217;     
316;20211218;     
316;20211219;     
316;20211220;     
316;20211221;     
316;20211222;     
316;20211223;     
316;20211224;     
316;20211225;     
316;20211226;     
316;20211227;     
316;20211228;     
316;20211229;     
316;20211230;     
316;20211231;     
316;20220101;     
316;20220102;     
316;20220103;     
316;20220104;     
316;20220105;     
316;20220106;     
316;20220107;     
316;20220108;     
316;20220109;     
316;20220110;     
316;20220111;     
316;20220112;     
316;20220113;     
316;20220114;     
316;20220115;     
316;20220116;     
316;20220117;     
316;20220118;     
316;20220119;     
316;20220120;     
316;20220121;     
316;20220122;     
316;20220123;     
316;20220124;     
316;20220125;     
316;20220126;     
316;20220127;     
316;20220128;     
316;20220129;     
316;20220130;     
316;20220131;     
316;20220201;     
316;20220202;     
316;20220203;     
316;20220204;     
316;20220205;     
316;20220206;     
316;20220207;     
316;20220208;     
316;20220209;     
316;20220210;     
316;20220211;     
316;20220212;     
316;20220213;     
316;20220214;     
316;20220215;     
316;20220216;     
316;20220217;     
316;20220218;     
316;20220219;     
316;20220220;     
316;20220221;     
316;20220222;     
316;20220223;     
316;20220224;     
316;20220225;     
316;20220226;     
316;20220227;     
316;20220228;     
316;20220301;     
316;20220302;     
316;20220303;     
316;20220304;     
316;20220305;     
316;20220306;     
316;20220307;     
316;20220308;     
316;20220309;     
316;20220310;     
316;20220311;     
316;20220312;     
316;20220313;     
316;20220314;     
316;20220315;     
316;20220316;     
316;20220317;     
316;20220318;     
316;20220319;     
316;20220320;     
316;20220321;     
316;20220322;     
316;20220323;     
316;20220324;     
316;20220325;     
316;20220326;     
316;20220327;     
316;20220328;     
316;20220329;     
316;20220330;     
316;20220331;     
316;20220401;     
316;20220402;     
316;20220403;     
316;20220404;     
316;20220405;     
316;20220406;     
316;20220407;     
316;20220408;     
316;20220409;     
316;20220410;     
316;20220411;     
316;20220412;     
316;20220413;     
316;20220414;     
316;20220415;     
316;20220416;     
316;20220417;     
316;20220418;     
316;20220419;     
316;20220420;     
316;20220421;     
316;20220422;     
316;20220423;     
316;20220424;     
316;20220425;     
316;20220426;     
316;20220427;     
316;20220428;     
316;20220429;     
316;20220430;     
316;20220501;     
316;20220502;     
316;20220503;     
316;20220504;     
316;20220505;     
316;20220506;     
316;20220507;     
316;20220508;     
316;20220509;     
316;20220510;     
316;20220511;     
316;20220512;     
316;20220513;     
316;20220514;     
316;20220515;     
316;20220516;     
316;20220517;     
316;20220518;     
316;20220519;     
316;20220520;     
316;20220521;     
316;20220522;     
316;20220523;     
316;20220524;     
316;20220525;     
316;20220526;     
316;20220527;     
316;20220528;     
316;20220529;     
316;20220530;     
316;20220531;     
316;20220601;     
316;20220602;     
316;20220603;     
316;20220604;     
316;20220605;     
316;20220606;     
316;20220607;     
316;20220608;     
316;20220609;     
316;20220610;     
316;20220611;     
316;20220612;     
316;20220613;     
316;20220614;     
316;20220615;     
316;20220616;     
316;20220617;     
316;20220618;     
316;20220619;     
316;20220620;     
316;20220621;     
316;20220622;     
316;20220623;     
316;20220624;     
316;20220625;     
316;20220626;     
316;20220627;     
316;20220628;     
316;20220629;     
316;20220630;     
316;20220701;     
316;20220702;     
316;20220703;     
316;20220704;     
316;20220705;     
316;20220706;     
316;20220707;     
316;20220708;     
316;20220709;     
316;20220710;     
316;20220711;     
316;20220712;     
316;20220713;     
316;20220714;     
316;20220715;     
316;20220716;     
316;20220717;     
316;20220718;     
316;20220719;     
316;20220720;     
316;20220721;     
316;20220722;     
316;20220723;     
316;20220724;     
316;20220725;     
316;20220726;     
316;20220727;     
316;20220728;     
316;20220729;     
316;20220730;     
316;20220731;     
316;20220801;     
316;20220802;     
316;20220803;     
316;20220804;     
316;20220805;     
316;20220806;     
316;20220807;     
316;20220808;     
316;20220809;     
316;20220810;     
316;20220811;     
316;20220812;     
316;20220813;     
316;20220814;     
316;20220815;     
316;20220816;     
316;20220817;     
316;20220818;     
316;20220819;     
316;20220820;     
316;20220821;     
316;20220822;     
316;20220823;     
316;20220824;     
316;20220825;     
316;20220826;     
316;20220827;     
316;20220828;     
316;20220829;     
316;20220830;     
316;20220831;     
316;20220901;     
316;20220902;     
316;20220903;     
316;20220904;     
316;20220905;     
316;20220906;     
316;20220907;     
316;20220908;     
316;20220909;     
316;20220910;     
316;20220911;     
316;20220912;     
316;20220913;     
316;20220914;     
316;20220915;     
316;20220916;     
316;20220917;     
316;20220918;     
316;20220919;     
316;20220920;     
316;20220921;     
316;20220922;     
316;20220923;     
316;20220924;     
316;20220925;     
316;20220926;     
316;20220927;     
316;20220928;     
